            x [m]            y [m]            z [m]         Ex [V/m]         Ey [V/m]         Ez [V/m]
          0.32676                0           -0.005     -4.12442e+06         -24733.4         -26143.1
           0.3269                0           -0.005     -4.12426e+06         -26398.6         -24895.7
          0.32704                0           -0.005      -4.1241e+06         -28064.1           -23648
          0.32718                0           -0.005     -4.12393e+06         -29729.3         -22400.6
          0.32732                0           -0.005     -4.12377e+06         -31394.6         -21153.2
          0.32746                0           -0.005     -4.12361e+06         -33060.1         -19905.5
         0.327601                0           -0.005     -4.12344e+06         -34725.3         -18658.1
         0.327741                0           -0.005     -4.12328e+06         -36390.5         -17410.7
         0.327881                0           -0.005     -4.12312e+06         -38056.1           -16163
         0.328021                0           -0.005     -4.12295e+06         -39721.3         -14915.6
         0.328161                0           -0.005     -4.12273e+06         -41202.8         -13688.8
         0.328301                0           -0.005     -4.12163e+06         -39907.1         -12773.5
         0.328441                0           -0.005     -4.12053e+06         -38611.8         -11858.3
         0.328582                0           -0.005     -4.11942e+06         -37316.4         -10943.1
         0.328722                0           -0.005     -4.11832e+06         -36020.8         -10027.7
         0.328862                0           -0.005     -4.11721e+06         -34725.4         -9112.56
         0.329002                0           -0.005     -4.11611e+06           -33430         -8197.38
         0.329142                0           -0.005     -4.11501e+06         -32134.4         -7282.01
         0.329282                0           -0.005      -4.1139e+06           -30839         -6366.84
         0.329422                0           -0.005      -4.1128e+06         -29543.6         -5451.67
         0.329563                0           -0.005     -4.11169e+06           -28248         -4536.29
         0.329703                0           -0.005     -4.11059e+06         -26952.6         -3621.12
         0.329843                0           -0.005     -4.10949e+06         -25657.3         -2705.94
         0.329983                0           -0.005     -4.10838e+06         -24361.6         -1790.57
         0.330123                0           -0.005     -4.10728e+06         -23066.3         -875.399
         0.330263                0           -0.005     -4.10618e+06         -21770.9          39.7831
         0.330403                0           -0.005     -4.10507e+06         -20475.3          955.149
         0.330544                0           -0.005     -4.10397e+06         -19179.9          1870.32
         0.330684                0           -0.005     -4.10286e+06         -17884.5           2785.5
         0.330824                0           -0.005     -4.10176e+06         -16588.9          3700.87
         0.330964                0           -0.005     -4.10066e+06         -15293.5          4616.05
         0.331104                0           -0.005     -4.09955e+06         -13998.1          5531.22
         0.331244                0           -0.005     -4.09845e+06         -12702.8           6446.4
         0.331384                0           -0.005     -4.09735e+06         -11407.1          7361.76
         0.331525                0           -0.005     -4.09624e+06         -10111.8          8276.94
         0.331665                0           -0.005     -4.09514e+06         -8816.41          9192.11
         0.331805                0           -0.005     -4.09403e+06         -7520.75          10107.5
         0.331945                0           -0.005     -4.09293e+06         -6225.39          11022.7
         0.332085                0           -0.005     -4.09183e+06         -4930.04          11937.8
         0.332225                0           -0.005     -4.09072e+06         -3634.38          12853.2
         0.332365                0           -0.005     -4.08962e+06         -2339.02          13768.4
         0.332506                0           -0.005     -4.08851e+06         -1043.66          14683.6
         0.332646                0           -0.005     -4.08741e+06          251.998          15598.9
         0.332786                0           -0.005     -4.08631e+06          1547.36          16514.1
         0.332926                0           -0.005      -4.0852e+06          2842.73          17429.3
         0.333066                0           -0.005      -4.0841e+06          4138.36          18344.6
         0.333206                0           -0.005       -4.083e+06          5433.76          19259.8
         0.333346                0           -0.005     -4.08189e+06          6729.11            20175
         0.333486                0           -0.005     -4.08079e+06          8024.75          21090.4
         0.333627                0           -0.005     -4.07968e+06          9320.11          22005.5
         0.333767                0           -0.005     -4.07858e+06          10615.5          22920.7
         0.333907                0           -0.005     -4.07748e+06          11911.1          23836.1
         0.334047                0           -0.005     -4.07637e+06          13206.5          24751.3
         0.334187                0           -0.005     -4.07527e+06          14501.9          25666.4
         0.334327                0           -0.005     -4.07416e+06          15797.5          26581.8
         0.334467                0           -0.005     -4.07306e+06          17092.9            27497
         0.334608                0           -0.005     -4.06927e+06          17038.1          28487.1
         0.334748                0           -0.005     -4.06447e+06          16480.8          29505.3
         0.334888                0           -0.005     -4.05967e+06          15923.6          30523.3
         0.335028                0           -0.005     -4.05487e+06          15366.5          31541.3
         0.335168                0           -0.005     -4.05008e+06          14809.2          32559.5
         0.335308                0           -0.005     -4.04528e+06          14252.1          33577.5
         0.335448                0           -0.005     -4.04048e+06          13694.9          34595.5
         0.335589                0           -0.005     -4.03569e+06          13137.8          35613.4
         0.335729                0           -0.005     -4.03089e+06          12580.5          36631.6
         0.335869                0           -0.005     -4.02609e+06          12023.4          37649.6
         0.336009                0           -0.005     -4.02129e+06          11466.3          38667.6
         0.336149                0           -0.005      -4.0165e+06            10909          39685.8
         0.336289                0           -0.005      -4.0117e+06          10351.8          40703.8
