            x [m]            y [m]            z [m]         Ex [V/m]         Ey [V/m]         Ez [V/m]
         0.339513            0.002                0     -3.88751e+06         -22519.7         -4618.88
         0.339653            0.002                0     -3.88331e+06         -23485.1         -4460.53
         0.339793            0.002                0      -3.8791e+06         -24450.5         -4302.17
         0.339933            0.002                0     -3.87489e+06         -25415.9         -4143.82
         0.340073            0.002                0     -3.87068e+06         -26381.6         -3985.43
         0.340213            0.002                0     -3.86648e+06           -27347         -3827.09
         0.340353            0.002                0     -3.86227e+06         -28312.4         -3668.72
         0.340493            0.002                0     -3.85806e+06           -29278         -3510.34
         0.340634            0.002                0     -3.85385e+06         -30243.5         -3351.98
         0.340774            0.002                0     -3.84964e+06         -31208.9         -3193.63
         0.340914            0.002                0     -3.84544e+06         -32174.5         -3035.25
         0.341054            0.002                0     -3.84123e+06         -33139.9         -2876.89
         0.341194            0.002                0     -3.83702e+06         -34105.3         -2718.54
         0.341334            0.002                0     -3.83281e+06           -35071         -2560.15
         0.341474            0.002                0      -3.8286e+06         -36036.4         -2401.81
         0.341615            0.002                0      -3.8244e+06         -37001.8         -2243.44
         0.341755            0.002                0     -3.82019e+06         -37967.4         -2085.06
         0.341895            0.002                0     -3.81598e+06         -38932.9          -1926.7
         0.342035            0.002                0     -3.81177e+06         -39898.3         -1768.34
         0.342175            0.002                0     -3.80757e+06         -40863.9         -1609.96
         0.342315            0.002                0     -3.80336e+06         -41829.3          -1451.6
         0.342455            0.002                0     -3.79915e+06         -42794.7         -1293.25
         0.342596            0.002                0     -3.79494e+06         -43760.3         -1134.87
         0.342736            0.002                0     -3.79073e+06         -44725.8         -976.524
         0.342876            0.002                0     -3.78647e+06         -45412.3         -1020.12
         0.343016            0.002                0     -3.78203e+06           -45161         -1743.01
         0.343156            0.002                0     -3.77759e+06         -44909.7         -2465.74
         0.343296            0.002                0     -3.77315e+06         -44658.4         -3188.49
         0.343436            0.002                0     -3.76871e+06         -44407.1         -3911.36
         0.343577            0.002                0     -3.76427e+06         -44155.9         -4634.12
         0.343717            0.002                0     -3.75983e+06         -43904.6         -5356.85
         0.343857            0.002                0     -3.75539e+06         -43653.3         -6079.74
         0.343997            0.002                0     -3.75095e+06           -43402         -6802.47
         0.344137            0.002                0     -3.74651e+06         -43150.8          -7525.2
         0.344277            0.002                0     -3.74207e+06         -42899.5         -8247.94
         0.344417            0.002                0     -3.73762e+06         -42648.2         -8970.81
         0.344558            0.002                0     -3.73318e+06         -42396.9         -9693.57
         0.344698            0.002                0     -3.72874e+06         -42145.7         -10416.3
         0.344838            0.002                0      -3.7243e+06         -41894.4         -11139.2
         0.344978            0.002                0     -3.71986e+06         -41643.1         -11861.9
         0.345118            0.002                0     -3.71542e+06         -41391.8         -12584.7
         0.345258            0.002                0     -3.71098e+06         -41140.5         -13307.5
         0.345398            0.002                0     -3.70654e+06         -40889.3         -14030.3
         0.345539            0.002                0      -3.7021e+06           -40638           -14753
         0.345679            0.002                0     -3.69766e+06         -40386.7         -15475.9
         0.345819            0.002                0     -3.69322e+06         -40135.4         -16198.6
         0.345959            0.002                0     -3.68878e+06         -39884.2         -16921.4
         0.346099            0.002                0     -3.68433e+06         -39632.9         -17644.3
         0.346239            0.002                0     -3.67989e+06         -39381.6           -18367
         0.346379            0.002                0     -3.67545e+06         -39130.3         -19089.7
          0.34652            0.002                0     -3.67101e+06           -38879         -19812.6
          0.34666            0.002                0     -3.66657e+06         -38627.8         -20535.4
           0.3468            0.002                0     -3.66213e+06         -38376.5         -21258.1
          0.34694            0.002                0     -3.65769e+06         -38125.2           -21981
          0.34708            0.002                0     -3.65325e+06           -37874         -22703.7
          0.34722            0.002                0     -3.64881e+06         -37622.7         -23426.5
          0.34736            0.002                0     -3.64437e+06         -37371.4         -24149.3
         0.347501            0.002                0     -3.63993e+06         -37120.1         -24872.1
         0.347641            0.002                0     -3.63549e+06         -36868.8         -25594.8
         0.347781            0.002                0     -3.63104e+06         -36617.5         -26317.7
         0.347921            0.002                0      -3.6266e+06         -36366.3         -27040.4
         0.348061            0.002                0     -3.62216e+06           -36115         -27763.2
