            x [m]            y [m]            z [m]         Ex [V/m]         Ey [V/m]         Ez [V/m]
         0.344277                0                0      -3.7439e+06         -9077.97         -12182.6
         0.344417                0                0     -3.73946e+06         -8826.66         -12905.5
         0.344558                0                0     -3.73502e+06         -8575.39         -13628.2
         0.344698                0                0     -3.73058e+06         -8324.13           -14351
         0.344838                0                0     -3.72614e+06         -8072.82         -15073.8
         0.344978                0                0      -3.7217e+06         -7821.57         -15796.6
         0.345118                0                0     -3.71726e+06         -7570.31         -16519.3
         0.345258                0                0     -3.71282e+06            -7319         -17242.2
         0.345398                0                0     -3.70838e+06         -7067.73         -17964.9
         0.345539                0                0     -3.70394e+06         -6816.48         -18687.7
         0.345679                0                0      -3.6995e+06         -6565.16         -19410.6
         0.345819                0                0     -3.69506e+06         -6313.89         -20133.3
         0.345959                0                0     -3.69062e+06         -6062.63           -20856
         0.346099                0                0     -3.68617e+06         -5811.32         -21578.9
         0.346239                0                0     -3.68173e+06         -5560.06         -22301.7
         0.346379                0                0     -3.67729e+06         -5308.79         -23024.4
          0.34652                0                0     -3.67285e+06          -5057.5         -23747.3
          0.34666                0                0     -3.66841e+06         -4806.22           -24470
           0.3468                0                0     -3.66397e+06         -4554.95         -25192.8
          0.34694                0                0     -3.65924e+06         -4336.55         -25429.5
          0.34708                0                0     -3.65429e+06         -4143.68         -25288.5
          0.34722                0                0     -3.64934e+06         -3950.81         -25147.6
          0.34736                0                0     -3.64438e+06         -3757.92         -25006.7
         0.347501                0                0     -3.63943e+06         -3565.06         -24865.7
         0.347641                0                0     -3.63448e+06         -3372.18         -24724.8
         0.347781                0                0     -3.62953e+06         -3179.28         -24583.8
         0.347921                0                0     -3.62457e+06         -2986.41         -24442.9
         0.348061                0                0     -3.61962e+06         -2793.56           -24302
         0.348201                0                0     -3.61467e+06         -2600.63           -24161
         0.348341                0                0     -3.60972e+06         -2407.77         -24020.1
         0.348481                0                0     -3.60477e+06          -2214.9         -23879.2
         0.348622                0                0     -3.59981e+06         -2022.04         -23738.2
         0.348762                0                0     -3.59486e+06         -1829.15         -23597.3
         0.348902                0                0     -3.58991e+06         -1636.28         -23456.4
         0.349042                0                0     -3.58496e+06         -1443.41         -23315.4
         0.349182                0                0        -3.58e+06          -1250.5         -23174.5
         0.349322                0                0     -3.57505e+06         -1057.66         -23033.5
         0.349462                0                0      -3.5701e+06         -864.766         -22892.6
         0.349603                0                0     -3.56515e+06         -671.871         -22751.6
         0.349743                0                0     -3.56019e+06         -479.023         -22610.7
         0.349883                0                0     -3.55524e+06         -286.137         -22469.8
         0.350023                0                0     -3.55029e+06         -93.2461         -22328.8
         0.350163                0                0     -3.54534e+06           99.625         -22187.9
         0.350303                0                0     -3.54039e+06            292.5           -22047
         0.350443                0                0     -3.53543e+06          485.406           -21906
         0.350584                0                0     -3.53048e+06          678.266         -21765.1
         0.350724                0                0     -3.52553e+06          871.117         -21624.2
         0.350864                0                0     -3.52058e+06          1064.01         -21483.2
         0.351004                0                0     -3.51562e+06          1256.88         -21342.3
         0.351144                0                0     -3.51067e+06          1449.75         -21201.3
         0.351284                0                0     -3.50572e+06          1642.65         -21060.4
         0.351424                0                0     -3.50077e+06          1835.53         -20919.4
         0.351565                0                0     -3.49581e+06          2028.38         -20778.5
         0.351705                0                0     -3.49086e+06          2221.29         -20637.6
         0.351845                0                0     -3.48591e+06          2414.16         -20496.6
         0.351985                0                0     -3.48096e+06          2607.01         -20355.7
         0.352125                0                0       -3.476e+06          2799.94         -20214.7
         0.352265                0                0     -3.47105e+06          2992.78         -20073.8
         0.352405                0                0      -3.4661e+06          3185.67         -19932.9
         0.352546                0                0     -3.46115e+06          3378.55         -19791.9
         0.352686                0                0      -3.4562e+06          3571.44           -19651
         0.352826                0                0     -3.45124e+06          3764.29         -19510.1
         0.352966                0                0     -3.44652e+06          3881.17         -19447.7
         0.353106                0                0     -3.44209e+06          3903.37         -19483.1
         0.353246                0                0     -3.43766e+06          3925.56         -19518.6
         0.353386                0                0     -3.43323e+06          3947.76           -19554
         0.353527                0                0     -3.42879e+06          3969.98         -19589.5
         0.353667                0                0     -3.42436e+06          3992.18         -19624.9
         0.353807                0                0     -3.41993e+06          4014.39         -19660.3
         0.353947                0                0      -3.4155e+06          4036.59         -19695.8
         0.354087                0                0     -3.41107e+06          4058.79         -19731.2
         0.354227                0                0     -3.40663e+06             4081         -19766.7
         0.354367                0                0      -3.4022e+06           4103.2         -19802.1
         0.354508                0                0     -3.39777e+06           4125.4         -19837.5
         0.354648                0                0     -3.39334e+06          4147.62           -19873
         0.354788                0                0      -3.3889e+06          4169.83         -19908.4
         0.354928                0                0     -3.38447e+06          4192.03         -19943.9
         0.355068                0                0     -3.38004e+06          4214.23         -19979.3
         0.355208                0                0     -3.37561e+06          4236.44         -20014.8
         0.355348                0                0     -3.37118e+06          4258.65         -20050.2
         0.355488                0                0     -3.36674e+06          4280.85         -20085.6
         0.355629                0                0     -3.36231e+06          4303.06         -20121.1
         0.355769                0                0     -3.35788e+06          4325.26         -20156.5
         0.355909                0                0     -3.35345e+06          4347.47           -20192
         0.356049                0                0     -3.34901e+06          4369.67         -20227.4
         0.356189                0                0     -3.34458e+06          4391.87         -20262.9
         0.356329                0                0     -3.34015e+06          4414.08         -20298.3
         0.356469                0                0     -3.33572e+06          4436.29         -20333.7
          0.35661                0                0     -3.33129e+06          4458.49         -20369.2
          0.35675                0                0     -3.32685e+06           4480.7         -20404.6
          0.35689                0                0     -3.32242e+06           4502.9         -20440.1
          0.35703                0                0     -3.31799e+06          4525.11         -20475.5
          0.35717                0                0     -3.31356e+06          4547.31         -20510.9
          0.35731                0                0     -3.30912e+06          4569.52         -20546.4
          0.35745                0                0     -3.30469e+06          4591.73         -20581.8
         0.357591                0                0     -3.30026e+06          4613.92         -20617.3
         0.357731                0                0     -3.29583e+06          4636.13         -20652.7
         0.357871                0                0      -3.2914e+06          4658.35         -20688.2
         0.358011                0                0     -3.28696e+06          4680.54         -20723.6
         0.358151                0                0     -3.28253e+06          4702.75           -20759
         0.358291                0                0      -3.2781e+06          4724.97         -20794.5
         0.358431                0                0     -3.27417e+06          4674.99         -20820.6
         0.358572                0                0     -3.27342e+06          4173.27         -20788.3
         0.358712                0                0     -3.27267e+06          3671.45           -20756
         0.358852                0                0     -3.27192e+06          3169.74         -20723.7
         0.358992                0                0     -3.27117e+06          2668.02         -20691.4
         0.359132                0                0     -3.27041e+06           2166.2         -20659.2
         0.359272                0                0     -3.26966e+06          1664.48         -20626.9
         0.359412                0                0     -3.26891e+06          1162.77         -20594.6
         0.359553                0                0     -3.26816e+06          660.946         -20562.3
         0.359693                0                0     -3.26741e+06          159.233           -20530
         0.359833                0                0     -3.26666e+06         -342.485         -20497.7
         0.359973                0                0      -3.2659e+06         -844.307         -20465.4
         0.360113                0                0     -3.26515e+06         -1346.02         -20433.1
         0.360253                0                0      -3.2644e+06         -1847.74         -20400.9
         0.360393                0                0     -3.26365e+06         -2349.56         -20368.6
         0.360534                0                0      -3.2629e+06         -2851.27         -20336.3
         0.360674                0                0     -3.26214e+06         -3352.99           -20304
         0.360814                0                0     -3.26139e+06         -3854.81         -20271.7
         0.360954                0                0     -3.26064e+06         -4356.53         -20239.4
         0.361094                0                0     -3.25989e+06         -4858.24         -20207.1
         0.361234                0                0     -3.25914e+06         -5360.06         -20174.8
         0.361374                0                0     -3.25838e+06         -5861.77         -20142.5
         0.361515                0                0     -3.25763e+06         -6363.49         -20110.3
         0.361655                0                0     -3.25688e+06         -6865.32           -20078
         0.361795                0                0     -3.25613e+06         -7367.03         -20045.7
         0.361935                0                0     -3.25538e+06         -7868.74         -20013.4
         0.362075                0                0     -3.25463e+06         -8370.46         -19981.1
         0.362215                0                0     -3.25387e+06         -8872.28         -19948.8
         0.362355                0                0     -3.25312e+06            -9374         -19916.5
         0.362495                0                0     -3.25237e+06         -9875.71         -19884.3
         0.362636                0                0     -3.25162e+06         -10377.5           -19852
         0.362776                0                0     -3.25087e+06         -10879.2         -19819.7
         0.362916                0                0     -3.25011e+06           -11381         -19787.4
         0.363056                0                0     -3.24936e+06         -11882.8         -19755.1
         0.363196                0                0     -3.24861e+06         -12384.5         -19722.8
         0.363336                0                0     -3.24786e+06         -12886.2         -19690.5
         0.363476                0                0     -3.24711e+06           -13388         -19658.2
         0.363617                0                0     -3.24635e+06         -13889.8         -19625.9
         0.363757                0                0      -3.2456e+06         -14391.5         -19593.7
         0.363897                0                0     -3.24485e+06         -14893.3         -19561.4
         0.364037                0                0      -3.2441e+06           -15395         -19529.1
         0.364177                0                0     -3.24335e+06         -15896.7         -19496.8
         0.364317                0                0     -3.24259e+06         -16398.5         -19464.5
         0.364457                0                0     -3.24184e+06         -16900.3         -19432.2
         0.364598                0                0     -3.24109e+06           -17402         -19399.9
         0.364738                0                0     -3.24034e+06         -17903.8         -19367.6
         0.364878                0                0     -3.23959e+06         -18405.5         -19335.4
         0.365018                0                0     -3.23884e+06         -18907.2         -19303.1
         0.365158                0                0     -3.23808e+06           -19409         -19270.8
         0.365298                0                0     -3.23678e+06         -19135.3         -18900.8
         0.365438                0                0      -3.2352e+06         -18484.2         -18366.4
         0.365579                0                0     -3.23362e+06         -17832.9           -17832
         0.365719                0                0     -3.23204e+06         -17181.8         -17297.7
         0.365859                0                0     -3.23046e+06         -16530.8         -16763.3
