            x [m]            y [m]            z [m]         Ex [V/m]         Ey [V/m]         Ez [V/m]
         0.359412                0            0.002     -3.27175e+06         -1571.65         -42410.2
         0.359553                0            0.002       -3.271e+06         -2073.47         -42377.9
         0.359693                0            0.002     -3.27025e+06         -2575.18         -42345.6
         0.359833                0            0.002      -3.2695e+06          -3076.9         -42313.3
         0.359973                0            0.002     -3.26874e+06         -3578.72           -42281
         0.360113                0            0.002     -3.26799e+06         -4080.44         -42248.8
         0.360253                0            0.002     -3.26724e+06         -4582.15         -42216.5
         0.360393                0            0.002     -3.26649e+06         -5083.98         -42184.2
         0.360534                0            0.002     -3.26574e+06         -5585.69         -42151.9
         0.360674                0            0.002     -3.26498e+06         -6087.41         -42119.6
         0.360814                0            0.002     -3.26423e+06         -6589.22         -42087.3
         0.360954                0            0.002     -3.26348e+06         -7090.94           -42055
         0.361094                0            0.002     -3.26273e+06         -7592.66         -42022.7
         0.361234                0            0.002     -3.26198e+06         -8094.48         -41990.4
         0.361374                0            0.002     -3.26122e+06         -8596.19         -41958.2
         0.361515                0            0.002     -3.26047e+06         -9097.91         -41925.9
         0.361655                0            0.002     -3.25972e+06         -9599.73         -41893.6
         0.361795                0            0.002     -3.25897e+06         -10101.4         -41861.3
         0.361935                0            0.002     -3.25822e+06         -10603.2           -41829
         0.362075                0            0.002     -3.25746e+06         -11104.9         -41796.7
         0.362215                0            0.002     -3.25671e+06         -11606.7         -41764.4
         0.362355                0            0.002     -3.25596e+06         -12108.4         -41732.1
         0.362495                0            0.002     -3.25521e+06         -12610.1         -41699.9
         0.362636                0            0.002     -3.25446e+06         -13111.9         -41667.6
         0.362776                0            0.002     -3.25371e+06         -13613.7         -41635.3
         0.362916                0            0.002     -3.25295e+06         -14115.4           -41603
         0.363056                0            0.002      -3.2522e+06         -14617.2         -41570.7
         0.363196                0            0.002     -3.25145e+06         -15118.9         -41538.4
         0.363336                0            0.002      -3.2507e+06         -15620.6         -41506.1
         0.363476                0            0.002     -3.24995e+06         -16122.5         -41473.8
         0.363617                0            0.002     -3.24919e+06         -16624.2         -41441.6
         0.363757                0            0.002     -3.24844e+06         -17125.9         -41409.3
         0.363897                0            0.002     -3.24769e+06         -17627.7           -41377
         0.364037                0            0.002     -3.24694e+06         -18129.4         -41344.7
         0.364177                0            0.002     -3.24619e+06         -18631.1         -41312.4
         0.364317                0            0.002     -3.24543e+06           -19133         -41280.1
         0.364457                0            0.002     -3.24468e+06         -19634.7         -41247.8
         0.364598                0            0.002     -3.24393e+06         -20136.4         -41215.5
         0.364738                0            0.002     -3.24318e+06         -20638.2         -41183.3
         0.364878                0            0.002     -3.24243e+06         -21139.9           -41151
         0.365018                0            0.002     -3.24168e+06         -21641.6         -41118.7
         0.365158                0            0.002     -3.24092e+06         -22143.5         -41086.4
         0.365298                0            0.002     -3.24017e+06         -22645.2         -41054.1
         0.365438                0            0.002     -3.23942e+06         -23146.9         -41021.8
         0.365579                0            0.002     -3.23867e+06         -23648.7         -40989.5
         0.365719                0            0.002     -3.23792e+06         -24150.4         -40957.2
         0.365859                0            0.002     -3.23716e+06         -24652.1           -40925
         0.365999                0            0.002     -3.23616e+06         -24800.3         -40738.7
         0.366139                0            0.002     -3.23458e+06         -24149.2         -40204.3
         0.366279                0            0.002       -3.233e+06         -23498.1           -39670
         0.366419                0            0.002     -3.23142e+06         -22847.1         -39135.7
          0.36656                0            0.002     -3.22984e+06         -22195.8         -38601.2
           0.3667                0            0.002     -3.22827e+06         -21544.7         -38066.9
          0.36684                0            0.002     -3.22665e+06           -20873         -37448.4
          0.36698                0            0.002     -3.22479e+06         -20044.7         -36192.3
          0.36712                0            0.002     -3.22294e+06         -19216.5         -34936.4
          0.36726                0            0.002     -3.22108e+06         -18388.3         -33680.6
           0.3674                0            0.002     -3.21922e+06           -17560         -32424.5
         0.367541                0            0.002     -3.21736e+06         -16731.9         -31168.6
         0.367681                0            0.002      -3.2155e+06         -15903.7         -29912.8
