            x [m]            y [m]            z [m]         Ex [V/m]         Ey [V/m]         Ez [V/m]
         0.334748           -0.002                0     -3.98735e+06          22616.3         -16325.8
         0.334888           -0.002                0     -3.98538e+06          23971.8         -16273.1
         0.335028           -0.002                0     -3.98341e+06          25327.3         -16220.5
         0.335168           -0.002                0     -3.98144e+06          26683.2         -16167.8
         0.335308           -0.002                0     -3.97947e+06          28038.7         -16115.2
         0.335448           -0.002                0      -3.9775e+06          29394.2         -16062.5
         0.335589           -0.002                0     -3.97553e+06          30749.7         -16009.9
         0.335729           -0.002                0     -3.97356e+06          32105.6         -15957.2
         0.335869           -0.002                0     -3.97159e+06          33461.1         -15904.6
         0.336009           -0.002                0     -3.96962e+06          34816.6           -15852
         0.336149           -0.002                0     -3.96765e+06          36172.4         -15799.3
         0.336289           -0.002                0     -3.96568e+06          37527.9         -15746.7
         0.336429           -0.002                0     -3.96371e+06          38883.4           -15694
          0.33657           -0.002                0     -3.96174e+06          40239.3         -15641.4
          0.33671           -0.002                0     -3.95977e+06          41594.8         -15588.7
          0.33685           -0.002                0      -3.9578e+06          42950.3         -15536.1
          0.33699           -0.002                0     -3.95583e+06          44306.1         -15483.4
          0.33713           -0.002                0     -3.95437e+06            45626         -14919.6
          0.33727           -0.002                0     -3.95327e+06          46921.3         -14004.5
          0.33741           -0.002                0     -3.95216e+06            48217         -13089.1
         0.337551           -0.002                0     -3.95106e+06          49512.4         -12173.9
         0.337691           -0.002                0     -3.94835e+06          50002.4           -11214
         0.337831           -0.002                0     -3.94355e+06          49445.1         -10195.8
         0.337971           -0.002                0      -3.9388e+06            48857         -9242.99
         0.338111           -0.002                0     -3.93459e+06          47891.6         -9084.64
         0.338251           -0.002                0     -3.93038e+06            46926         -8926.25
         0.338391           -0.002                0     -3.92618e+06          45960.6         -8767.89
         0.338532           -0.002                0     -3.92197e+06          44995.2         -8609.54
         0.338672           -0.002                0     -3.91776e+06          44029.5         -8451.15
         0.338812           -0.002                0     -3.91355e+06          43064.1          -8292.8
         0.338952           -0.002                0     -3.90934e+06          42098.7         -8134.45
         0.339092           -0.002                0     -3.90514e+06          41133.1         -7976.06
         0.339232           -0.002                0     -3.90093e+06          40167.7         -7817.71
         0.339372           -0.002                0     -3.89672e+06          39202.2         -7659.35
         0.339513           -0.002                0     -3.89251e+06          38236.6         -7500.97
         0.339653           -0.002                0      -3.8883e+06          37271.2         -7342.61
         0.339793           -0.002                0      -3.8841e+06          36305.8         -7184.26
         0.339933           -0.002                0     -3.87989e+06          35340.4         -7025.91
         0.340073           -0.002                0     -3.87568e+06          34374.7         -6867.52
         0.340213           -0.002                0     -3.87147e+06          33409.3         -6709.17
         0.340353           -0.002                0     -3.86727e+06          32443.9         -6550.81
         0.340493           -0.002                0     -3.86306e+06          31478.3         -6392.42
         0.340634           -0.002                0     -3.85885e+06          30512.9         -6234.07
         0.340774           -0.002                0     -3.85464e+06          29547.4         -6075.72
         0.340914           -0.002                0     -3.85043e+06          28581.8         -5917.32
         0.341054           -0.002                0     -3.84623e+06          27616.4         -5758.97
         0.341194           -0.002                0     -3.84202e+06            26651         -5600.61
         0.341334           -0.002                0     -3.83781e+06          25685.4         -5442.23
         0.341474           -0.002                0      -3.8336e+06          24719.9         -5283.88
         0.341615           -0.002                0     -3.82939e+06          23754.5         -5125.52
         0.341755           -0.002                0     -3.82519e+06          22788.9         -4967.14
         0.341895           -0.002                0     -3.82098e+06          21823.5         -4808.78
         0.342035           -0.002                0     -3.81677e+06          20858.1         -4650.43
         0.342175           -0.002                0     -3.81236e+06          20974.5          -5275.6
         0.342315           -0.002                0     -3.80792e+06          21225.7         -5998.34
         0.342455           -0.002                0     -3.80347e+06            21477         -6721.08
         0.342596           -0.002                0     -3.79903e+06          21728.3         -7443.97
         0.342736           -0.002                0     -3.79459e+06          21979.6         -8166.71
         0.342876           -0.002                0     -3.79015e+06          22230.8         -8889.45
         0.343016           -0.002                0     -3.78571e+06          22482.1         -9612.33
         0.343156           -0.002                0     -3.78127e+06          22733.4         -10335.1
         0.343296           -0.002                0     -3.77683e+06          22984.7         -11057.8
         0.343436           -0.002                0     -3.77239e+06            23236         -11780.7
         0.343577           -0.002                0     -3.76795e+06          23487.2         -12503.4
         0.343717           -0.002                0     -3.76351e+06          23738.5         -13226.2
         0.343857           -0.002                0     -3.75907e+06          23989.8         -13949.1
         0.343997           -0.002                0     -3.75463e+06          24241.1         -14671.8
         0.344137           -0.002                0     -3.75019e+06          24492.3         -15394.5
         0.344277           -0.002                0     -3.74574e+06          24743.6         -16117.3
         0.344417           -0.002                0      -3.7413e+06          24994.9         -16840.1
         0.344558           -0.002                0     -3.73686e+06          25246.1         -17562.9
         0.344698           -0.002                0     -3.73242e+06          25497.4         -18285.6
         0.344838           -0.002                0     -3.72798e+06          25748.7         -19008.5
         0.344978           -0.002                0     -3.72354e+06            26000         -19731.3
         0.345118           -0.002                0      -3.7191e+06          26251.2           -20454
         0.345258           -0.002                0     -3.71466e+06          26502.5         -21176.9
         0.345398           -0.002                0        -3.71e+06            26729         -21533.2
         0.345539           -0.002                0     -3.70505e+06          26921.9         -21392.2
         0.345679           -0.002                0      -3.7001e+06          27114.8         -21251.3
         0.345819           -0.002                0     -3.69514e+06          27307.7         -21110.4
         0.345959           -0.002                0     -3.69019e+06          27500.5         -20969.4
         0.346099           -0.002                0     -3.68524e+06          27693.4         -20828.5
         0.346239           -0.002                0     -3.68029e+06          27886.3         -20687.5
         0.346379           -0.002                0     -3.67533e+06          28079.2         -20546.6
          0.34652           -0.002                0     -3.67038e+06          28272.1         -20405.6
          0.34666           -0.002                0     -3.66543e+06          28464.9         -20264.7
           0.3468           -0.002                0     -3.66048e+06          28657.8         -20123.8
          0.34694           -0.002                0     -3.65552e+06          28850.7         -19982.8
          0.34708           -0.002                0     -3.65057e+06          29043.6         -19841.9
          0.34722           -0.002                0     -3.64562e+06          29236.4           -19701
          0.34736           -0.002                0     -3.64067e+06          29429.3           -19560
         0.347501           -0.002                0     -3.63572e+06          29622.2         -19419.1
         0.347641           -0.002                0     -3.63076e+06          29815.1         -19278.2
         0.347781           -0.002                0     -3.62581e+06            30008         -19137.2
         0.347921           -0.002                0     -3.62086e+06          30200.9         -18996.3
         0.348061           -0.002                0     -3.61591e+06          30393.7         -18855.3
         0.348201           -0.002                0     -3.61095e+06          30586.6         -18714.4
         0.348341           -0.002                0       -3.606e+06          30779.5         -18573.4
         0.348481           -0.002                0     -3.60105e+06          30972.3         -18432.5
         0.348622           -0.002                0      -3.5961e+06          31165.2         -18291.6
         0.348762           -0.002                0     -3.59114e+06          31358.1         -18150.6
         0.348902           -0.002                0     -3.58619e+06            31551         -18009.7
         0.349042           -0.002                0     -3.58124e+06          31743.8         -17868.8
         0.349182           -0.002                0     -3.57629e+06          31936.7         -17727.8
         0.349322           -0.002                0     -3.57134e+06          32129.6         -17586.9
         0.349462           -0.002                0     -3.56638e+06          32322.5           -17446
         0.349603           -0.002                0     -3.56143e+06          32515.4           -17305
         0.349743           -0.002                0     -3.55648e+06          32708.3         -17164.1
         0.349883           -0.002                0     -3.55153e+06          32901.1         -17023.1
         0.350023           -0.002                0     -3.54681e+06          33016.3         -16962.5
         0.350163           -0.002                0     -3.54238e+06          33038.5           -16998
         0.350303           -0.002                0     -3.53795e+06          33060.7         -17033.4
         0.350443           -0.002                0     -3.53351e+06          33082.9         -17068.9
         0.350584           -0.002                0     -3.52908e+06          33105.1         -17104.3
         0.350724           -0.002                0     -3.52465e+06          33127.3         -17139.7
         0.350864           -0.002                0     -3.52022e+06          33149.5         -17175.2
         0.351004           -0.002                0     -3.51579e+06          33171.7         -17210.6
         0.351144           -0.002                0     -3.51135e+06          33193.9         -17246.1
         0.351284           -0.002                0     -3.50692e+06          33216.1         -17281.5
         0.351424           -0.002                0     -3.50249e+06          33238.3         -17316.9
         0.351565           -0.002                0     -3.49806e+06          33260.5         -17352.4
         0.351705           -0.002                0     -3.49362e+06          33282.7         -17387.8
         0.351845           -0.002                0     -3.48919e+06          33304.9         -17423.3
         0.351985           -0.002                0     -3.48476e+06          33327.1         -17458.7
         0.352125           -0.002                0     -3.48033e+06          33349.3         -17494.2
         0.352265           -0.002                0      -3.4759e+06          33371.5         -17529.6
         0.352405           -0.002                0     -3.47146e+06          33393.7           -17565
         0.352546           -0.002                0     -3.46703e+06            33416         -17600.5
         0.352686           -0.002                0      -3.4626e+06          33438.2         -17635.9
         0.352826           -0.002                0     -3.45817e+06          33460.4         -17671.4
         0.352966           -0.002                0     -3.45373e+06          33482.6         -17706.8
         0.353106           -0.002                0      -3.4493e+06          33504.8         -17742.3
         0.353246           -0.002                0     -3.44487e+06            33527         -17777.7
         0.353386           -0.002                0     -3.44044e+06          33549.2         -17813.1
         0.353527           -0.002                0     -3.43601e+06          33571.4         -17848.6
         0.353667           -0.002                0     -3.43157e+06          33593.6           -17884
         0.353807           -0.002                0     -3.42714e+06          33615.8         -17919.5
         0.353947           -0.002                0     -3.42271e+06            33638         -17954.9
         0.354087           -0.002                0     -3.41828e+06          33660.2         -17990.3
         0.354227           -0.002                0     -3.41385e+06          33682.4         -18025.8
         0.354367           -0.002                0     -3.40941e+06          33704.6         -18061.2
         0.354508           -0.002                0     -3.40498e+06          33726.8         -18096.7
         0.354648           -0.002                0     -3.40055e+06            33749         -18132.1
         0.354788           -0.002                0     -3.39612e+06          33771.2         -18167.6
         0.354928           -0.002                0     -3.39168e+06          33793.4           -18203
